"AuthorTime","CommitterTime","AuthorTimeUnixEpochSecs","CommitterTimeUnixEpochSecs","MinutesSincePreviousCommit","AuthorNominalLabel","CommitterNominalLabel","IsInitialCommit","IsMergeCommit","NumberOfParentCommits","NumberOfFilesAdded","NumberOfFilesAddedNet","NumberOfLinesAddedByAddedFiles","NumberOfLinesAddedByAddedFilesNet","NumberOfFilesDeleted","NumberOfFilesDeletedNet","NumberOfLinesDeletedByDeletedFiles","NumberOfLinesDeletedByDeletedFilesNet","NumberOfFilesModified","NumberOfFilesModifiedNet","NumberOfFilesRenamed","NumberOfFilesRenamedNet","NumberOfLinesAddedByModifiedFiles","NumberOfLinesAddedByModifiedFilesNet","NumberOfLinesDeletedByModifiedFiles","NumberOfLinesDeletedByModifiedFilesNet","NumberOfLinesAddedByRenamedFiles","NumberOfLinesAddedByRenamedFilesNet","NumberOfLinesDeletedByRenamedFiles","NumberOfLinesDeletedByRenamedFilesNet","Density","AffectedFilesRatioNet","KW_add","KW_allow","KW_bug","KW_chang","KW_error","KW_fail","KW_fix","KW_implement","KW_improv","KW_issu","KW_method","KW_new","KW_npe","KW_refactor","KW_remov","KW_report","KW_set","KW_support","KW_test","KW_use","label","prob_a","prob_c","prob_p","CommitterTimeObj","AuthorTimeObj"
"2020-04-04 20:04:18","2020-04-04 20:04:18",1586033538,1586033538,1854.3833,"L26ccad1ad031ebd","L45d040605f5febd",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,3,19,18,0,0,0,0,0.95455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"p",0.00517577918236738,0.0141164903595049,0.980707730458128,2020-04-04 20:04:18,2020-04-04 20:04:18
"2020-04-06 13:04:23","2020-04-06 13:04:23",1586179643,1586179643,0,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,1,2,10,10,264,249,2,2,11,11,9,9,2,2,936,935,121,120,2,2,4,4,0.98729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"c",0.375377888669078,0.522293893811138,0.102328217519784,2020-04-06 13:04:23,2020-04-06 13:04:23
"2020-04-06 13:04:23","2020-04-06 13:04:23",1586179643,1586179643,2435.0833,"L45d040605f5febd","L26ccad1ad031ebd",0,0,1,10,10,264,249,2,2,11,11,9,9,2,2,936,935,121,120,2,2,4,4,0.98729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"c",0.335123461847998,0.566284635490313,0.0985919026616894,2020-04-06 13:04:23,2020-04-06 13:04:23
"2020-04-06 15:04:47","2020-04-06 15:04:47",1586186207,1586186207,109.4,"L45d040605f5febd","L45d040605f5febd",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.026834390193301,0.273589804429926,0.699575805376773,2020-04-06 15:04:47,2020-04-06 15:04:47
"2020-04-06 17:04:43","2020-04-06 17:04:43",1586194423,1586194423,136.9333,"L45d040605f5febd","L45d040605f5febd",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.026834390193301,0.273589804429926,0.699575805376773,2020-04-06 17:04:43,2020-04-06 17:04:43
"2020-04-06 18:04:38","2020-04-06 18:04:38",1586198798,1586198798,72.9167,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.00101989110032996,0.997540658392967,0.00143945050670295,2020-04-06 18:04:38,2020-04-06 18:04:38
"2020-04-08 10:04:46","2020-04-08 10:04:46",1586343526,1586343526,2412.1333,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,5,4,82,64,0,0,0,0,11,11,0,0,1469,1467,225,224,0,0,0,0,0.98818,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a",0.965780585892186,0.0207875755283144,0.0134318385795002,2020-04-08 10:04:46,2020-04-08 10:04:46
"2020-04-08 12:04:04","2020-04-08 12:04:04",1586349004,1586349004,91.3,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,0,0,0,0,7,7,0,0,101,98,8,6,0,0,0,0,0.95413,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"c",0.00133780898168918,0.997188922290416,0.0014732687278947,2020-04-08 12:04:04,2020-04-08 12:04:04
"2020-04-08 12:04:34","2020-04-08 12:04:34",1586349574,1586349574,9.5,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.00101989110032996,0.997540658392967,0.00143945050670295,2020-04-08 12:04:34,2020-04-08 12:04:34
"2020-04-08 12:04:44","2020-04-08 12:04:44",1586350064,1586350064,8.1667,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.00101989110032996,0.997540658392967,0.00143945050670295,2020-04-08 12:04:44,2020-04-08 12:04:44
"2020-04-11 19:04:37","2020-04-11 19:04:37",1586632657,1586632657,7230.9833,"L45d040605f5febd","L26ccad1ad031ebd",0,0,1,2,2,18,14,1,0,0,0,14,14,0,0,255,255,177,177,0,0,0,0,0.99111,0.94118,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"a",0.641070694009691,0.332421102205637,0.0265082037846713,2020-04-11 19:04:37,2020-04-11 19:04:37
"2020-04-11 19:04:38","2020-04-11 19:04:38",1586632658,1586632658,0.0167,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,1,2,2,2,18,14,1,0,0,0,14,14,0,0,255,255,177,177,0,0,0,0,0.99111,0.94118,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"a",0.654890547029566,0.319859998703603,0.0252494542668308,2020-04-11 19:04:38,2020-04-11 19:04:38
"2020-04-13 16:04:17","2020-04-13 16:04:17",1586795837,1586795837,2719.65,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,"c",0.145605084614609,0.779077373778626,0.0753175416067658,2020-04-13 16:04:17,2020-04-13 16:04:17
"2020-04-16 14:04:12","2020-04-16 14:04:12",1587048432,1587048432,4209.9167,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,0,1,5,5,42,32,0,0,0,0,7,7,0,0,2686,2686,1052,1052,0,0,0,0,0.99735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"p",0.194167007974302,0.184576983544342,0.621256008481356,2020-04-16 14:04:12,2020-04-16 14:04:12
"2020-04-16 19:04:47","2020-04-16 19:04:47",1587064607,1587064607,269.5833,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,0,1,0,0,0,0,0,0,0,0,7,6,0,0,33,28,11,11,0,0,0,0,0.88636,0.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.00188967514118623,0.0019223331878944,0.996187991670919,2020-04-16 19:04:47,2020-04-16 19:04:47
"2020-04-16 19:04:05","2020-04-16 19:04:05",1587065585,1587065585,16.3,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,0,1,0,0,0,0,2,2,4594,4594,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.020052251286941,0.928537136141419,0.0514106125716401,2020-04-16 19:04:05,2020-04-16 19:04:05
"2020-04-18 10:04:48","2020-04-18 10:04:48",1587205908,1587205908,2338.7167,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,0,1,7,2,645,4,0,0,0,0,4,4,0,0,27,19,16,15,0,0,0,0,0.05523,0.54545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"c",0.136938422403833,0.84592054757996,0.0171410300162067,2020-04-18 10:04:48,2020-04-18 10:04:48
"2020-04-18 13:04:56","2020-04-18 13:04:56",1587217016,1587217016,185.1333,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,0,1,2,2,15,6,0,0,0,0,2,2,0,0,63,41,3,3,0,0,0,0,0.61728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.008608174427611,0.988573420567409,0.00281840500498009,2020-04-18 13:04:56,2020-04-18 13:04:56
"2020-04-18 13:04:00","2020-04-18 13:04:00",1587217980,1587217980,16.0667,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,12,10,18,11,0,0,0,0,0.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.00093146287433112,0.997726082783255,0.00134245434241401,2020-04-18 13:04:00,2020-04-18 13:04:00
"2020-04-20 15:04:35","2020-04-20 15:04:35",1587397055,1587397055,10020.3,"L45d040605f5febd","L26ccad1ad031ebd",0,0,1,8,4,6,6,0,0,0,0,9,9,0,0,54,49,19,17,0,0,0,0,0.91139,0.76471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"c",0.00216263524493115,0.996201019835104,0.00163634491996457,2020-04-20 15:04:35,2020-04-20 15:04:35
"2020-04-20 19:04:48","2020-04-20 19:04:48",1587412008,1587412008,3233.8,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,3,3,75,47,1,1,21,20,4,4,0,0,15,13,60,45,0,0,0,0,0.73099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a",0.97022813288355,0.00813594131269876,0.0216359258037517,2020-04-20 19:04:48,2020-04-20 19:04:48
"2020-04-20 20:04:21","2020-04-20 20:04:21",1587413961,1587413961,281.7667,"L26ccad1ad031ebd","L45d040605f5febd",0,0,1,17,12,809,109,2,2,2972,2972,7,7,0,0,27,23,5,5,0,0,0,0,0.81537,0.80769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"a",0.904306708215918,0.0160630338405184,0.0796302579435636,2020-04-20 20:04:21,2020-04-20 20:04:21
"2020-04-21 19:04:08","2020-04-21 19:04:08",1587498068,1587498068,1401.7833,"L26ccad1ad031ebd","La63d51546e886b3",0,0,1,19,15,220,157,2,2,19,15,3,2,0,0,83,76,14,10,0,0,0,0,0.76786,0.79167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a",0.972424479225141,0.0224129808495963,0.00516253992526308,2020-04-21 19:04:08,2020-04-21 19:04:08
"2020-04-23 13:04:29","2020-04-23 13:04:29",1587648329,1587648329,2504.35,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,15,15,467,321,1,1,2,2,2,2,0,0,15,15,1,1,0,0,0,0,0.69897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a",0.996274831745472,0.00130474993222402,0.00242041832230399,2020-04-23 13:04:29,2020-04-23 13:04:29
"2020-04-23 15:04:33","2020-04-23 15:04:33",1587655833,1587655833,125.0667,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,10,0,0,0,0,0.90909,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"c",0.00110961843976915,0.997231836575713,0.00165854498451757,2020-04-23 15:04:33,2020-04-23 15:04:33
"2020-04-23 16:04:04","2020-04-23 16:04:04",1587660424,1587660424,2705.9333,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,2,1,10,10,0,0,0,0,5,5,0,0,7,7,11,10,0,0,0,0,0.96429,0.85714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"c",0.00211167703719782,0.994649306013114,0.00323901694968822,2020-04-23 16:04:04,2020-04-23 16:04:04
"2020-04-26 07:04:11","2020-04-26 07:04:11",1587885011,1587885011,3944.7,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,6,5,51,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78431,0.83333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"a",0.996416478557189,0.000867088458817376,0.00271643298399324,2020-04-26 07:04:11,2020-04-26 07:04:11
"2020-04-26 07:04:15","2020-04-26 07:04:15",1587885255,1587885255,4.0667,"L2b1203beb6172d0","L2b1203beb6172d0",0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,10,0,0,0,0,0.90909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.01734477472639,0.311040491860266,0.671614733413344,2020-04-26 07:04:15,2020-04-26 07:04:15
"2020-04-26 11:04:18","2020-04-26 11:04:18",1587898818,1587898818,226.05,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,26,16,1,1,0,0,0,0,0.62963,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"a",0.997168264837543,0.0016925509455876,0.00113918421686977,2020-04-26 11:04:18,2020-04-26 11:04:18
"2020-04-26 17:04:43","2020-04-26 17:04:43",1587923923,1587923923,418.4167,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"a",0.70271849336393,0.292629514783156,0.00465199185291439,2020-04-26 17:04:43,2020-04-26 17:04:43
"2020-04-26 18:04:49","2020-04-26 18:04:49",1587924049,1587924049,2.1,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,6,5,51,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78431,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a",0.983491036745542,0.007793420827442,0.00871554242701552,2020-04-26 18:04:49,2020-04-26 18:04:49
"2020-04-27 05:04:28","2020-04-27 05:04:28",1587965608,1587965608,692.65,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,0,0,0,0,0,0,0,0,8,8,0,0,65,55,10,10,0,0,0,0,0.86667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"a",0.998292236921838,0.000855818046463799,0.000851945031697646,2020-04-27 05:04:28,2020-04-27 05:04:28
"2020-04-27 07:04:31","2020-04-27 07:04:31",1587971911,1587971911,105.05,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,0,0,0,0,0,0,0,0,6,6,1,1,1080,810,47,42,13,10,2,2,0.75657,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"a",0.978379066044204,0.0029299865040585,0.018690947451737,2020-04-27 07:04:31,2020-04-27 07:04:31
"2020-04-28 09:04:32","2020-04-28 09:04:32",1588065452,1588065452,1559.0167,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,2,2,66,45,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0.69118,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.00194305253562972,0.996231419178103,0.00182552828626726,2020-04-28 09:04:32,2020-04-28 09:04:32
"2020-04-28 13:04:47","2020-04-28 13:04:47",1588082207,1588082207,7029.7167,"La63d51546e886b3","La63d51546e886b3",0,0,1,4,3,669,548,0,0,0,0,5,5,0,0,34,28,2,2,0,0,0,0,0.81986,0.88889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a",0.997469434767956,0.00137347157221488,0.00115709365982882,2020-04-28 13:04:47,2020-04-28 13:04:47
"2020-04-28 23:04:59","2020-04-28 23:04:59",1588115999,1588115999,563.2,"La63d51546e886b3","La63d51546e886b3",0,0,1,1,1,1,1,0,0,0,0,5,5,0,0,215,187,52,36,0,0,0,0,0.83582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.44929417328355,0.449496187725825,0.101209638990625,2020-04-28 23:04:59,2020-04-28 23:04:59
"2020-04-28 23:04:02","2020-04-28 23:04:02",1588118342,1588118342,881.5,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,1,1,112,82,1,1,61,38,17,17,0,0,443,396,87,75,0,0,0,0,0.84068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a",0.55590744203579,0.0116205993136894,0.43247195865052,2020-04-28 23:04:02,2020-04-28 23:04:02
"2020-04-29 14:04:20","2020-04-29 14:04:20",1588169660,1588169660,894.35,"La63d51546e886b3","La63d51546e886b3",0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,226,195,46,40,0,0,0,0,0.86397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.00761298996565462,0.00593607406876815,0.986450935965577,2020-04-29 14:04:20,2020-04-29 14:04:20
"2020-04-30 16:04:12","2020-04-30 16:04:12",1588263432,1588263432,1562.8667,"L26ccad1ad031ebd","L45d040605f5febd",0,0,1,3,3,120,97,0,0,0,0,7,7,0,0,165,130,59,59,0,0,0,0,0.8314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a",0.993603705701584,0.00199758842308192,0.00439870587533419,2020-04-30 16:04:12,2020-04-30 16:04:12
"2020-04-30 19:04:38","2020-04-30 19:04:38",1588274558,1588274558,2603.6,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,0,0,0,0,0,0,0,0,8,8,0,0,302,301,306,300,0,0,0,0,0.98849,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"c",0.00112477293672164,0.99737372831189,0.00150149875138857,2020-04-30 19:04:38,2020-04-30 19:04:38
"2020-04-30 19:04:51","2020-04-30 19:04:51",1588275111,1588275111,194.65,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,3,3,2,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.00333374869169461,0.990109276744798,0.00655697456350677,2020-04-30 19:04:51,2020-04-30 19:04:51
"2020-04-30 19:04:30","2020-04-30 19:04:30",1588276650,1588276650,25.65,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,7,6,6,6,0,0,0,0,0.92308,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.00190260039199415,0.994984884184371,0.00311251542363514,2020-04-30 19:04:30,2020-04-30 19:04:30
"2020-04-30 20:04:59","2020-04-30 20:04:59",1588280039,1588280039,56.4833,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,0,1,0,0,0,0,0,0,0,0,5,5,0,0,27,24,17,15,0,0,0,0,0.88636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"c",0.000927567408958535,0.997825398847343,0.00124703374369883,2020-04-30 20:04:59,2020-04-30 20:04:59
"2020-04-26 19:04:40","2020-04-30 20:04:26",1587927760,1588280366,5.45,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,2,2,31,31,0,0,0,0,4,4,0,0,2,2,13,12,0,0,0,0,0.97826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.0127057948889247,0.977261962155185,0.0100322429558909,2020-04-30 20:04:26,2020-04-26 19:04:40
"2020-04-28 20:04:20","2020-04-30 20:04:26",1588104020,1588280366,0,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,1,1,12,12,0,0,0,0,2,2,0,0,5,5,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.00233247918914783,0.994896239534303,0.00277128127654897,2020-04-30 20:04:26,2020-04-28 20:04:20
"2020-04-29 18:04:56","2020-04-30 20:04:26",1588186436,1588280366,0,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,5,5,43,40,2,2,55,52,8,8,14,3,26,25,27,26,13,13,7,7,0.95322,0.62069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a",0.588246990318141,0.0974662035185472,0.314286806163312,2020-04-30 20:04:26,2020-04-29 18:04:56
"2020-04-30 09:04:45","2020-04-30 20:04:26",1588238325,1588280366,0,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,0,0,0,0,9,9,0,0,78,77,48,47,0,0,0,0,0.98413,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.0039426585390358,0.00822661624945615,0.987830725211508,2020-04-30 20:04:26,2020-04-30 09:04:45
"2020-04-30 09:04:21","2020-04-30 20:04:26",1588238601,1588280366,0,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,1,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.0637887082622746,0.931251604171112,0.00495968756661348,2020-04-30 20:04:26,2020-04-30 09:04:21
"2020-04-30 09:04:03","2020-04-30 20:04:26",1588239123,1588280366,0,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.0350991648541839,0.904858549329528,0.0600422858162884,2020-04-30 20:04:26,2020-04-30 09:04:03
"2020-04-30 10:04:57","2020-04-30 20:04:26",1588241937,1588280366,0,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,3,3,3,2,0,0,0,0,0.83333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.00223996237122044,0.00443692868914508,0.993323108939634,2020-04-30 20:04:26,2020-04-30 10:04:57
"2020-04-30 19:04:25","2020-04-30 20:04:26",1588276645,1588280366,0,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,1,1,2,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.00330224190376565,0.994815576770072,0.00188218132616229,2020-04-30 20:04:26,2020-04-30 19:04:25
"2020-04-30 20:04:57","2020-04-30 20:04:26",1588276977,1588280366,0,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5,5,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.00254829867253174,0.00561661898120098,0.991835082346267,2020-04-30 20:04:26,2020-04-30 20:04:57
"2020-04-30 20:04:21","2020-04-30 20:04:26",1588278621,1588280366,0,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.026834390193301,0.273589804429926,0.699575805376773,2020-04-30 20:04:26,2020-04-30 20:04:21
"2020-04-30 20:04:10","2020-04-30 20:04:26",1588279390,1588280366,0,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,1,0,0,0,4,4,0,0,18,17,9,9,0,0,0,0,0.96296,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.0119397929301739,0.944355153504039,0.0437050535657875,2020-04-30 20:04:26,2020-04-30 20:04:10
"2020-04-30 21:04:58","2020-04-30 21:04:58",1588280998,1588280998,15.9833,"L45d040605f5febd","L26ccad1ad031ebd",0,0,1,11,11,137,133,4,3,87,82,11,11,10,2,83,81,55,54,5,5,4,4,0.96765,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"p",0.0669603375337105,0.0334840625277138,0.899555599938576,2020-04-30 21:04:58,2020-04-30 21:04:58
"2020-05-01 16:05:42","2020-05-01 16:05:42",1588350462,1588350462,1157.7333,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,3,0,0,0,0,0,0,0,2,2,0,0,49,49,37,35,0,0,0,0,0.97674,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.0109677011715359,0.961135031133445,0.027897267695019,2020-05-01 16:05:42,2020-05-01 16:05:42
"2020-05-01 16:05:20","2020-05-01 16:05:20",1588350740,1588350740,4.6333,"L45d040605f5febd","L45d040605f5febd",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.000883640641458875,0.00075382383885326,0.998362535519688,2020-05-01 16:05:20,2020-05-01 16:05:20
"2020-05-02 17:05:47","2020-05-02 17:05:47",1588441907,1588441907,2789.15,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,4,4,142,107,0,0,0,0,21,21,0,0,306,302,325,324,0,0,0,0,0.94825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"a",0.732241393472829,0.231146652730278,0.036611953796893,2020-05-02 17:05:47,2020-05-02 17:05:47
"2020-05-04 12:05:02","2020-05-04 12:05:02",1588595582,1588595582,4080.7,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,3,3,3,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"c",0.00109331032476793,0.997323901872287,0.00158278780294549,2020-05-04 12:05:02,2020-05-04 12:05:02
"2020-05-04 16:05:25","2020-05-04 16:05:25",1588611565,1588611565,266.3833,"L26ccad1ad031ebd","L45d040605f5febd",0,0,1,1,0,0,0,0,0,0,0,5,5,0,0,99,86,51,47,0,0,0,0,0.88667,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"p",0.163338404526749,0.0777756210219267,0.758885974451324,2020-05-04 16:05:25,2020-05-04 16:05:25
"2020-05-05 20:05:55","2020-05-05 20:05:55",1588709455,1588709455,1631.5,"La63d51546e886b3","La63d51546e886b3",0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,49,41,24,23,0,0,0,0,0.87671,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.0455785367898806,0.189323379378679,0.765098083831441,2020-05-05 20:05:55,2020-05-05 20:05:55
